source_url,publisher_domain,headline,snippet,deportee_count,origin_country,destination_country,conducting_agency,transport_mode,date_discovered,Urgency,DeportationType
https://www.nytimes.com/topic/organization/metropolitan-museum-of-art,www.nytimes.com,Metropolitan Museum of Art - The New York Times,"16 hours ago ... Antiquities Returned to Europe Include 16 Seized From the Met. New York investigators said they repatriated looted objects to Italy, Spain and Hungary. By ...",0,the Met,Europe Include,Unknown,unknown,2025-08-30T16:00:01.380907Z,Low,Group
https://www.nytimes.com/spotlight/dispatches-international,www.nytimes.com,Dispatches - The New York Times,"16 hours ago ... In a parking lot in Ukraine, hundreds of family members gathered to greet loved ones being repatriated from Russian prisons. Amid happy reunions, there was ...",0,Russian prisons,greet loved ones being repatriated from Russian prisons,Unknown,unknown,2025-08-30T16:00:01.381140Z,Low,Group
https://www.nytimes.com/topic/destination/spain,www.nytimes.com,Spain - The New York Times,"16 hours ago ... New York investigators said they repatriated looted objects to Italy, Spain and Hungary. By Graham Bowley. Aug. 7, 2025. Spanish Officials Condemn City's Ban ...",0,,Italy,Unknown,unknown,2025-08-30T16:00:01.381997Z,Low,Group
https://www.midlothian.gov.uk/download/downloads/id/957/exclusion_guidelines.pdf,www.midlothian.gov.uk,Midlothian Council Policy: - Policy Guidance on Managing School ...,8 days ago ... Where exclusion is used it should be a short-term measure with the aim of improving outcomes. It should enable further planning and assessment and provide ...,0,,,Unknown,unknown,2025-08-30T16:00:01.382768Z,Low,Group
https://assets.publishing.service.gov.uk/media/68a5893b32d2c63f86934440/Sartin_v_Unison_-_final_decision.pdf,assets.publishing.service.gov.uk,D/4/25-26 Decision of the Certification Officer on an application ...,"Aug 19, 2025 ... 7 expulsion of the member from the Union. Page 21. 21. UNISON policy and procedure for dealing with Misconduct by members in relation to UNISON employees ...",0,the Union,UNISON employees,ICE,unknown,2025-08-30T16:00:01.383310Z,Low,Group
https://www.surreycc.gov.uk/culture-and-leisure/history-centre/researchers/guides/sources-for-jewish-history,www.surreycc.gov.uk,Sources for Jewish history - Surrey County Council,"Aug 10, 2025 ... However, there is some evidence of Jewish communities in Guildford and Kingston-upon-Thames before the expulsion of the Jews from England in 1290 by Edward I.",0,England in,,Unknown,unknown,2025-08-30T16:00:01.383770Z,Low,Group
https://www.gov.uk/employment-appeal-tribunal-decisions,www.gov.uk,Employment appeal tribunal decisions - GOV.UK,"Aug 7, 2025 ... Find decisions on appeals against employment tribunals heard by the Employment Appeal Tribunal. Includes decisions after December 2015. Find details of older ...",0,,,Unknown,unknown,2025-08-30T16:00:01.384333Z,Low,Group
https://www.gov.uk/government/publications/afghanistan-country-policy-and-information-notes/country-policy-and-information-note-fear-of-the-taliban-afghanistan-august-2025-accessible,www.gov.uk,"Country policy and information note: fear of the Taliban, Afghanistan ...","Aug 7, 2025 ... Research Briefing: Expulsion of Afghans from Pakistan and Iran, 8 December 2023. Accessed: 23 May 2024. Human Rights Watch. No-One Asked Me Why I Left ...",0,Pakistan and Iran,,Unknown,unknown,2025-08-30T16:00:01.384813Z,Low,Group
https://www.scotcourts.gov.uk/media/siyje1my/2025csoh70-petition-of-arbitration-appeal-no-2-of-2024.pdf,www.scotcourts.gov.uk,CSOH 70 P581/24 OPINION OF LORD SANDISON in Petition of ...,"Aug 6, 2025 ... [3]. On 8 September 2022 a notice of expulsion in terms of clause 22.1 was served by the petitioners on the respondent. The petitioners considered that service ...",0,,,ICE,unknown,2025-08-30T16:00:01.385289Z,Low,Group
https://www.newbury.gov.uk/the-council/civic-office/letters-of-congratulations/,www.newbury.gov.uk,Letters of Congratulations,"Aug 6, 2025 ... The Mayor of Newbury has sent the following letters. To see the content of the letter, please click the title below.",0,,see the content of the letter,Unknown,unknown,2025-08-30T16:00:01.385655Z,Low,Group
https://www.gov.uk/government/publications/afghan-schemes-funding-instructions-2025-to-2026-and-interim-data-sharing-protocol/funding-healthcare-in-england-in-support-of-the-afghan-resettlement-programme-financial-year-2025-to-2026-accessible,www.gov.uk,Funding healthcare in England in support of the Afghan ...,"Jul 30, 2025 ... Refoulement means the expulsion of persons who have the right to be recognised as refugees. ↩. Personal data” as meaning “any information relating to an ...",0,,be recognised as refugees,Unknown,unknown,2025-08-30T16:00:01.386321Z,Low,Group
https://www.ice.gov/es/es/instalaciones-detencion/centro-de-detencion-de-la-ciudad-de-california,www.ice.gov,Centro de Detención de la Ciudad de California | ICE,3 days ago ... Las solicitudes de exención de expulsion y otras solicitudes pedidas por el juez de inmigración deben presentarse directamente ante el tribunal de inmigración.,0,,,ICE,unknown,2025-08-30T16:00:01.386820Z,Low,Group
https://www.ice.gov/features/2022-year-review,www.ice.gov,Archived: 2022 Year in Review | ICE,"Aug 14, 2025 ... ... expulsions, for a total of 249,435 individual movements of noncitizens. HSI provides advanced training to the Honduras Transnational Criminal Investigative ...",0,,the Honduras Transnational Criminal Investigative,ICE,train,2025-08-30T16:00:01.389941Z,Low,Individual
https://www.ice.gov/es/es/instalaciones-detencion/centro-correccional-de-cimarron,www.ice.gov,Centro Correccional de Cimarron | ICE,"Aug 13, 2025 ... Las solicitudes de exención de expulsion y otras solicitudes pedidas por el juez de inmigración deben presentarse directamente ante el tribunal de inmigración.",0,,,ICE,unknown,2025-08-30T16:00:01.390417Z,Low,Group
https://www.ice.gov/detain/parental-interest,www.ice.gov,ICE Detained Parents Directive | ICE,"Aug 10, 2025 ... Covered Individuals is defined as alien parents or legal guardians who are: (1) primary caretakers of minor child(ren) in the United States; and/or (2) those ...",0,,,ICE,unknown,2025-08-30T16:00:01.390925Z,Low,Individual
https://www.ice.gov/es/es/instalaciones-detencion/centro-de-procesamiento-de-north-lake,www.ice.gov,Centro de Procesamiento de North Lake | ICE,"Aug 7, 2025 ... Las solicitudes de exención de expulsion y otras solicitudes pedidas por el ... Expulsión ni de Apelación de Casos. Comunicarse con un Funcionario de ...",0,,de North Lake,ICE,unknown,2025-08-30T16:00:01.391325Z,Low,Group
https://www.ice.gov/news/releases/ero-dallas-arrests-el-salvadorian-national-security-threat-and-alleged-dynamite,www.ice.gov,Archived: ERO Dallas arrests El Salvadorian national security threat ...,"Aug 4, 2025 ... His entry is his third attempt to enter the U.S., after having been previously turned away twice before pursuant to Title 42 Expulsions. Intelligence-based ...",0,,enter the,ICE,unknown,2025-08-30T16:00:01.391774Z,Low,Group
https://www.ice.gov/news/releases/ero-philadelphia-arrests-senegalese-citizen-wanted-murder-brazil,www.ice.gov,Archived: ERO Philadelphia arrests Senegalese citizen wanted for ...,"Aug 4, 2025 ... Philadelphia arrested Gora Tourie Fall, a 34-year-old citizen of Senegal, during a targeted enforcement operation on Dec. 10, in Philadelphia, Pennsylvania.",0,,,Unknown,unknown,2025-08-30T16:00:01.392284Z,Low,Group
https://www.ice.gov/doclib/287gMOA/NiagaraCoSheriffsOfficeNY_TFM_MOA_05082025.pdf,www.ice.gov,287(g) MOA TF - Niagara County,"Aug 4, 2025 ... expulsion, or removal of aliens, ifthe officer has reason to believe the alien to be arrested is in the United States in violation of law and is likely to ...",0,,believe the alien to be arrested is in the United States in violation of law and is likely to,ICE,unknown,2025-08-30T16:00:01.392719Z,Low,Group
https://www.ice.gov/es/es/instalaciones-detencion/centro-de-detencion-regional-de-la-salle,www.ice.gov,Centro de Detención Regional de La Salle | ICE,"Jul 30, 2025 ... Las solicitudes de exención de expulsion y otras solicitudes pedidas por el ... Expulsión ni de Apelación de Casos. Comunicarse con un Funcionario de ...",0,,,ICE,unknown,2025-08-30T16:00:01.393158Z,Low,Group
https://www.reuters.com/video/watch/idOVBWUGEP7/,www.reuters.com,"Having fled bombing, Syrian children learn to read in borderland ...",16 hours ago ... 'I love Australian people': Iran's ambassador after expulsion. 00:24. 'I love Australian people': Iran's ambassador after expulsion. New CDC director fired ...,0,,read in borderland,Unknown,unknown,2025-08-30T16:00:01.393574Z,Low,Group
https://jp.reuters.com/video/watch/idRW088530082025RP1/,jp.reuters.com,"Russian attack on Zaporizhzhia kills at least one, governor says",2 hours ago ... 'I love Australian people': Iran's ambassador after expulsion. 00:24. 'I love Australian people': Iran's ambassador after expulsion. もっとWorld News見る. World ...,0,,,Unknown,unknown,2025-08-30T16:00:01.394114Z,Low,Group
https://jp.reuters.com/video/watch/idRW065929082025RP1/,jp.reuters.com,Iran is facing a return of UN sanctions - what happens now?,22 hours ago ... 'I love Australian people': Iran's ambassador after expulsion. 00:24. 'I love Australian people': Iran's ambassador after expulsion · Lebanese wine ...,0,,,Unknown,unknown,2025-08-30T16:00:01.394854Z,Low,Group
https://www.reuters.com/video/watch/idRCV007MNQ/,www.reuters.com,U.S. probe of Saudi oil attack points to Iran,2 days ago ... 'I love Australian people': Iran's ambassador after expulsion. 00:24. 'I love Australian people': Iran's ambassador after expulsion. New CDC director fired ...,0,,Iran,Unknown,unknown,2025-08-30T16:00:01.395889Z,Low,Group
https://jp.reuters.com/video/watch/idRW072729082025RP1/?chan=6g5ka85,jp.reuters.com,Russian ties drive North Korea's fastest economic growth in eight ...,21 hours ago ... 'I love Australian people': Iran's ambassador after expulsion. 00:24. 'I love Australian people': Iran's ambassador after expulsion. New CDC director fired ...,0,,,Unknown,unknown,2025-08-30T16:00:01.396556Z,Low,Group
https://www.reuters.com/video/watch/idOVEZEY7HN/,www.reuters.com,Myanmar junta leader excluded from top summit,2 days ago ... 'I love Australian people': Iran's ambassador after expulsion. 00:24. 'I love Australian people': Iran's ambassador after expulsion. New CDC director fired ...,0,top summit,,Unknown,unknown,2025-08-30T16:00:01.397002Z,Low,Group
https://www.reuters.com/video/watch/russias-latest-actions-most-serious-esca-idOV920530092022RP1/,www.reuters.com,Russia's latest actions 'most serious escalation' since war began ...,2 days ago ... NATO Secretary-General Jens Stoltenberg said on Friday (September 30) that recent actions by Russia constitute the most serious escalation of the conflict ...,0,,Secretary,Unknown,unknown,2025-08-30T16:00:01.397417Z,Low,Group
https://www.reuters.com/world/asia-pacific/irans-ambassador-leaving-sydney-after-expulsion-decries-lies-2025-08-28/,www.reuters.com,"Iran's ambassador, leaving Sydney after expulsion, decries 'lies ...","2 days ago ... Iran ambassador Ahmad Sadeghi, arriving at Sydney Airport before an expulsion deadline, on Thursday rejected as ""lies"" Australia's accusation that Tehran ...",0,,,Unknown,unknown,2025-08-30T16:00:01.397893Z,High,Group
https://www.reuters.com/video/watch/idRW044428082025RP1/?chan=business-lookahead,www.reuters.com,"Modest food aid rise won't stop starvation in Gaza, WFP chief says",2 days ago ... 'I love Australian people': Iran's ambassador after expulsion. 00:24. 'I love Australian people': Iran's ambassador after expulsion · Lebanese wine businesses ...,0,,,Unknown,bus,2025-08-30T16:00:01.398358Z,Low,Group
https://www.reuters.com/world/americas/canada-india-appoint-new-envoys-each-others-countries-sign-improving-ties-2025-08-28/,www.reuters.com,"Canada, India appoint new envoys to each other's countries in sign ...","2 days ago ... India also said that same day that it had ordered the expulsion of six high-ranking Canadian diplomats, including the then-acting high commissioner.",0,,each other,Unknown,unknown,2025-08-30T16:00:01.398768Z,Low,Group
https://www.reuters.com/world/australia/,www.reuters.com,Australia News | Today's Latest Stories | Reuters,"3 days ago ... Iran's ambassador, leaving Sydney after expulsion, decries 'lies'. Iran ambassador Ahmad Sadeghi, arriving at Sydney Airport before an expulsion deadline, on ...",0,,,Unknown,unknown,2025-08-30T16:00:01.399606Z,High,Group
https://www.reuters.com/world/europe/us-withdraws-key-un-human-rights-report-draws-criticism-rights-advocates-2025-08-28/,www.reuters.com,"US withdraws from key UN human rights report, draws criticism from ...","2 days ago ... Iran ambassador Ahmad Sadeghi, arriving at Sydney Airport before an expulsion deadline, on Thursday rejected as ""lies"" Australia's accusation that Tehran had ...",0,key UN human rights report,,Unknown,unknown,2025-08-30T16:00:01.400093Z,High,Group
https://www.reuters.com/world/iran/,www.reuters.com,Iran News | Latest Headlines & Stories | Reuters,"3 days ago ... ... expulsion since World War Two. An Iranian flag flutters outside the Embassy ... Iran's ambassador, leaving Sydney after expulsion, decries 'lies'. Iran ...",0,,,Unknown,unknown,2025-08-30T16:00:01.401333Z,Low,Group
https://www.reuters.com/video/watch/idRW033328082025RP1/?chan=ad4ahr4j,www.reuters.com,"Israelis protest outside PM's residence, demand Gaza war end",2 days ago ... 'I love Australian people': Iran's ambassador after expulsion. 00:24. 'I love Australian people': Iran's ambassador after expulsion · Lebanese wine ...,0,,,Unknown,unknown,2025-08-30T16:00:01.402229Z,Low,Group
https://uk.mobile.reuters.com/world/europe/europeans-launch-un-sanctions-process-against-iran-drawing-tehran-ire-2025-08-28/,uk.mobile.reuters.com,"Europeans launch UN sanctions process against Iran, drawing ...","2 days ago ... Iran's ambassador, leaving Sydney after expulsion, decries 'lies'. 14 hours ago. Iranian ambassador to Australia Ahmad Sadeghi outside his residence in ...",0,,Australia Ahmad Sadeghi outside his residence in,Unknown,unknown,2025-08-30T16:00:01.403869Z,Low,Group
https://www.reuters.com/authors/jacob-gronholt-pedersen/,www.reuters.com,Jacob Gronholt-Pedersen | Reuters,"3 days ago ... European leaders to ask EU for easier expulsion of foreign criminals. Nine European countries, led by Italy and Denmark, will on Thursday call on the ...",0,,ask EU for easier expulsion of foreign criminals,Unknown,unknown,2025-08-30T16:00:01.404360Z,Low,Criminal
https://www.reuters.com/video/watch/idRCV006UP4/,www.reuters.com,Two oil tankers struck in Gulf of Oman,3 days ago ... 'I love Australian people': Iran's ambassador after expulsion. 00:24. 'I love Australian people': Iran's ambassador after expulsion. New CDC director fired ...,0,,,Unknown,unknown,2025-08-30T16:00:01.405447Z,Low,Group
https://www.reuters.com/video/watch/idRCV006TG0/,www.reuters.com,China's 'UFO' sighting might be a new missile,"3 days ago ... With a cryptic message about UFOs and a picture of a missile launcher, China's military has hinted that it has carried out a test of a new missile, ...",0,,,Unknown,unknown,2025-08-30T16:00:01.406122Z,Low,Group
https://www.bbc.com/afrique/articles/cdd380p7d17o,www.bbc.com,Réfugiés rohingyas : « L'Inde nous a mis sur le bateau comme des ...,"7 hours ago ... Trois mois après leur expulsion de la capitale indienne, la BBC a réussi à contacter les réfugiés au Myanmar. La plupart sont hébergés par l'Armée Ba Htoo ...",0,,,Unknown,unknown,2025-08-30T16:00:01.406877Z,Low,Group
https://www.bbc.com/news/articles/c4gj5gl6e94o,www.bbc.com,India and Canada appoint top diplomats after 10 months,"1 day ago ... That same day, India ordered out six senior Canadian diplomats, including the acting high commissioner. The mutual expulsion of top diplomats last year marked ...",0,,,Unknown,unknown,2025-08-30T16:00:01.407374Z,Low,Group
https://www.bbc.com/afrique/articles/c62wy75y1njo,www.bbc.com,Un touriste verse de la bière dans la trompe d'un éléphant et suscite ...,"22 hours ago ... Les vidéos Instagram ont suscité des centaines de commentaires critiques, certains réclamant l'expulsion de l'homme, avant que les publications ne soient ...",0,,,Unknown,unknown,2025-08-30T16:00:01.407906Z,Low,Group
https://www.bbc.com/news/articles/c9d085n75q3o,www.bbc.com,Australia expels Iranian ambassador over antisemitic attacks,"4 days ago ... Intelligence services linked Iran to an arson attack on a cafe in Sydney in October last year, and another on a synagogue in Melbourne in December, Prime ...",0,,an arson attack on,ICE,unknown,2025-08-30T16:00:01.408407Z,Low,Group
https://www.bbc.com/news/2/hi/middle_east/default.stm?page=33,www.bbc.com,Middle East | Latest News & Updates | BBC News,"6 days ago ... Picture shows Mahmoud Abbas - an older man with white hair, glasses and a greying. Body of Israeli hostage recovered in Gaza ...",0,,,Unknown,unknown,2025-08-30T16:00:01.409216Z,Low,Group
https://www.bbc.com/sport/football/articles/c8e15028k97o,www.bbc.com,Morecambe takeover: Panjab Warriors 'feel blessed' to be owners of ...,"Aug 18, 2025 ... Just two days before potential expulsion from the National League, and the extinction which would almost certainly have followed, Morecambe FC's financial ...",0,the National League,be owners of,Unknown,unknown,2025-08-30T16:00:01.409652Z,Low,Group
https://www.bbc.com/news/articles/cvg35872dy0o,www.bbc.com,Burkina Faso's junta expels top UN official over child rights report,"Aug 18, 2025 ... The UN has not yet officially commented on the latest expulsion, but the UN chief had expressed his regret over the decision to expel Ms Manzi whilst ...",0,,expel Ms Manzi whilst,Unknown,unknown,2025-08-30T16:00:01.410195Z,Low,Group
https://www.bbc.com/news/resources/idt-5bb1a625-2a25-4cc5-86f3-9132c7b9468a,www.bbc.com,The cemetery of living men: Trump deportees tell of abuse in ...,"Aug 17, 2025 ... ... expulsion of citizens from countries with which the United States is at war. However, a few weeks after the men were sent to Cecot, a judge in the District ...",0,countries with which the United States is at war,Cecot,Unknown,bus,2025-08-30T16:00:01.410593Z,Low,Group
https://www.bbc.com/afrique/articles/cqle45pzrzzo,www.bbc.com,Donald Trump a posté une photo de moi près de ma tente. Puis un ...,"Aug 16, 2025 ... ""Le triomphe de Trump nous terrifie"" : la peur des personnes sans papiers aux États-Unis face à la menace d'expulsions massives 12 novembre 2024. Les ...",0,,de moi pr,Unknown,unknown,2025-08-30T16:00:01.411020Z,Low,Mass
https://www.bbc.com/news/topics/cp7r8vglgyet,www.bbc.com,Algeria - BBC News,"Aug 15, 2025 ... French row with Algeria escalates further with tit-for-tat expulsions ... France recalls its ambassador to Algeria and orders 12 Algerian diplomats to leave as ...",0,,Algeria and orders,Unknown,unknown,2025-08-30T16:00:01.411432Z,Low,Group
https://www.bbc.com/news/articles/cdd3r864g6no,www.bbc.com,Myanmar: Fears of starvation in Rakhine as UN warns of 'disaster',"Aug 14, 2025 ... Rakhine was already badly affected by the violence in 2012, and then the killing and mass expulsion of Rohingyas in 2017. Then in 2023 the military blocked ...",0,,,Unknown,unknown,2025-08-30T16:00:01.411906Z,Low,Mass
https://www.bbc.com/mundo/articles/cjr11zx238jo,www.bbc.com,Trump ordena desplegar a la Guardia Nacional en Washington DC ...,"Aug 10, 2025 ... Trump afirmó que las personas sin hogar deben irse ""lejos"" de la capital del país, como parte de su plan contra la delincuencia. La alcaldesa de la ciudad ...",0,,,Unknown,unknown,2025-08-30T16:00:01.412238Z,Low,Group
https://www.bbc.com/afrique/articles/c9qyw3x19dno,www.bbc.com,Partir ou rester ? Le dilemme des Chinois arrivés aux États-Unis ...,"Aug 9, 2025 ... Un sondage CBS News/YouGov réalisé début juin a révélé que 54 % des Américains approuvaient sa politique d'expulsion. L'administration affirme que ses raids ont ...",0,,,Unknown,unknown,2025-08-30T16:00:01.412639Z,Low,Group
https://www.bbc.com/news/articles/c80dpg77g0do,www.bbc.com,"Eleven more die from malnutrition in Gaza, Hamas-run health ...","Aug 8, 2025 ... Like previous forced displacements throughout the war, the expulsion of Palestinians will likely see chaotic and dangerous scenes of families travelling by foot ...",0,malnutrition in Gaza,,Unknown,unknown,2025-08-30T16:00:01.412914Z,Low,Group
https://www.bbc.com/afrique/articles/c1jn514kn3po,www.bbc.com,Maurice Kamto exclu des élections au Cameroun : Paul Biya prêt ...,"Aug 7, 2025 ... Le SDF était autrefois le principal parti d'opposition du pays, mais son influence a ensuite diminué, exacerbée par des luttes intestines et l'expulsion de ...",0,,exclu des,ICE,unknown,2025-08-30T16:00:01.413378Z,Low,Group
https://www.bbc.com/afrique/articles/cn02w3p75dlo,www.bbc.com,"Qui est Ben-Gvir, le ministre israélien controversé sanctionné au ...","Aug 7, 2025 ... ... expulsion de leurs maisons pour faire place à des colons juifs. Ces incidents s'inscrivent dans l'histoire de l'activisme provocateur et très controversé de ...",0,,,Unknown,unknown,2025-08-30T16:00:01.413940Z,Low,Group
https://www.bbc.com/news/articles/c1kzvjyljwjo,www.bbc.com,Maurice Kamto excluded from Cameroon election - is Paul Biya set ...,"Aug 7, 2025 ... The SDF used to be the country's main opposition outfit, but its influence later dwindled, exacerbated by infighting and the expulsion of several party members ...",0,Cameroon election,excluded from Cameroon election,ICE,unknown,2025-08-30T16:00:01.414328Z,Low,Group
https://www.bbc.com/mundo/articles/cglne7y2e2yo,www.bbc.com,4 claves para entender el controvertido plan de Israel para controlar ...,"Aug 7, 2025 ... El gabinete de seguridad de Israel aprobó un plan para intensificar la guerra y ocupar la ciudad de Gaza. En esta nota te contamos en qué consiste y las ...",0,,,Unknown,unknown,2025-08-30T16:00:01.414804Z,Low,Group
https://www.bbc.com/afrique/articles/cn92jnq3y1yo,www.bbc.com,Guerre à Gaza : Le cabinet de sécurité israélien approuve le plan de ...,"Aug 7, 2025 ... Itamar ben Gvir et Bezalel Smotrich ont publiquement plaidé en faveur de l'expulsion des Palestiniens de Gaza – ce qui pourrait équivaloir à un déplacement ...",0,,,Unknown,unknown,2025-08-30T16:00:01.415527Z,Low,Group
https://www.theguardian.com/tone/explainers,www.theguardian.com,Explainers | The Guardian,16 hours ago ... ... expulsion of the Iranian ambassador and Marles' meeting: parliament's week of abundance - video. Video 2:42. Why is chickenpox vaccination being offered to ...,0,,,Unknown,unknown,2025-08-30T16:00:01.421672Z,Low,Group
https://www.theguardian.com/world/iran,www.theguardian.com,Iran | The Guardian,3 hours ago ... ... expulsion of Iranian diplomats but say community faces renewed fears. Aug 26 2025 05.14 EDT. Australian politics live with Krishani Dhanji. PM declines to ...,0,,,Unknown,unknown,2025-08-30T16:00:01.423363Z,Low,Group
https://www.theguardian.com/world/middleeast,www.theguardian.com,Middle East and north Africa | The Guardian,16 hours ago ... Palestinians ride on a truck in Gaza City. Gaza famine likely to worsen as Israel ends pauses for aid deliveries · Smoke billows over Gaza. Middle East crisis ...,0,,worsen as Israel ends pauses for aid deliveries,Unknown,unknown,2025-08-30T16:00:01.423863Z,High,Group
https://www.theguardian.com/video/all,www.theguardian.com,Video | The Guardian,16 hours ago ... Thomas Tuchel leaves Trent Alexander-Arnold out of England squad – video · The expulsion of the Iranian ambassador and Marles' meeting: parliament's week of ...,0,,,Unknown,unknown,2025-08-30T16:00:01.424741Z,Low,Group
https://www.theguardian.com/australia-news/2025/aug/30/albanese-is-growing-more-confident-on-the-international-stage-an-area-where-he-has-no-shortage-of-challenges,www.theguardian.com,Albanese is growing more confident on the international stage – an ...,"12 hours ago ... Israel's prime minister, Benjamin Netanyahu, tried to claim credit for the ambassador's expulsion, suggesting Australia had been shamed into action. Soon ...",0,,claim credit for the ambassador,Unknown,unknown,2025-08-30T16:00:01.425415Z,Medium,Group
https://www.theguardian.com/australia-news/live/2025/aug/29/australia-news-live-porepunkah-shooting-dezi-freeman-manhunt-police-latest-updates-ntwnfb?page=with%3Ablock-68b0cf418f08f1b70dab9a4a&filterKeyEvents=false,www.theguardian.com,Australia news live: Dezi Freeman's partner arrested and released ...,2 days ago ... There were no injuries in either attack. The federal government has expelled Sadeghi – the first such expulsion since the second world war – and will move to ...,0,,,Unknown,unknown,2025-08-30T16:00:01.426735Z,Low,Group
https://www.theguardian.com/profile/krishani-dhanji,www.theguardian.com,Krishani Dhanji | The Guardian,2 days ago ... The expulsion of the Iranian ambassador and Marles' meeting: parliament's week of abundance - video. Video 2:42. Heavily armed police gather at a police ...,0,,,ICE,unknown,2025-08-30T16:00:01.427203Z,Low,Group
https://www.theguardian.com/australia-news/series/back-to-back-barries/2025/aug/28/all,www.theguardian.com,Back to Back Barries | Australia-news | The Guardian,1 day ago ... Back to Back Barries: can the Coalition find a circuit breaker? Barrie Cassidy and Tony Barry discuss the expulsion of Australia's Iranian ambassador and ...,0,,Back Barries,Unknown,unknown,2025-08-30T16:00:01.427648Z,Low,Group
https://www.theguardian.com/australia-news/video/2025/aug/29/the-expulsion-of-the-iranian-ambassador-and-marles-meeting-parliaments-week-of-abundance-video,www.theguardian.com,The expulsion of the Iranian ambassador and Marles' meeting ...,1 day ago ... Guardian Australia's Krishani Dhanji walks through what happened in an uncharacteristically hectic few days in the Australian parliament.,0,,,Unknown,unknown,2025-08-30T16:00:01.428054Z,Low,Group
https://www.theguardian.com/type/video/2025/aug/29/all,www.theguardian.com,Video | The Guardian,1 day ago ... The expulsion of the Iranian ambassador and Marles' meeting: parliament's week of abundance - video · Police release CCTV footage believed to show fugitive Tom ...,0,,show fugitive Tom,ICE,unknown,2025-08-30T16:00:01.428410Z,Low,Group
https://www.theguardian.com/australia-news/australian-foreign-policy,www.theguardian.com,Australian foreign policy | The Guardian,2 days ago ... ... expulsion of Iranian diplomats but say community faces renewed fears. Aug 26 2025 05.14 EDT. Australian politics live with Krishani Dhanji. PM declines to ...,0,,,Unknown,unknown,2025-08-30T16:00:01.428847Z,Low,Group
https://www.theguardian.com/australia-news/2025/aug/29/all,www.theguardian.com,Australia news | Australia-news | The Guardian,1 day ago ... The expulsion of the Iranian ambassador and Marles' meeting: parliament's week of abundance - video. Video. The expulsion of the Iranian ambassador and ...,0,,,Unknown,unknown,2025-08-30T16:00:01.429319Z,Low,Group
https://www.theguardian.com/australia-news/australian-politics/2025/aug/29/all,www.theguardian.com,Australian politics | Australia-news | The Guardian,1 day ago ... Severe thunderstorm warning for Porepunkah as manhunt continues – as it happened · The expulsion of the Iranian ambassador and Marles' meeting: parliament's week ...,0,,,Unknown,unknown,2025-08-30T16:00:01.429856Z,Low,Group
https://www.theguardian.com/world/2025/aug/30/singapore-is-worried-about-a-rise-in-drug-laced-vaping-what-is-happening-and-what-is-the-drug-etomidate,www.theguardian.com,Singapore is worried about a rise in drug-laced vaping. What is ...,"17 hours ago ... ... expulsion from school. Students suspected of using Kpods will be sent for urine testing. According to local media, vape bins will be introduced at Changi ...",0,school,local media,Unknown,unknown,2025-08-30T16:00:01.430290Z,Low,Group
https://www.theguardian.com/australia-news/live/2025/aug/28/australian-politics-live-usman-khawaja-gambling-ads-anthony-albanese-sussan-ley-labor-coalition-question-time-ntwnfb?filterKeyEvents=false&page=with%3Ablock-68afac3c8f080ebbe15bd673,www.theguardian.com,Government condemns planned anti-immigration rallies; Taylor ...,2 days ago ... ... expulsion · 3h ago. Good morning · 3h ago. Usman Khawaja to meet prime minister to discuss gambling ads · 3h ago. Welcome. Show key events only. Please turn on ...,0,,meet prime minister to discuss gambling ads,Unknown,unknown,2025-08-30T16:00:01.430773Z,Low,Group
https://www.theguardian.com/australia-news/live/2025/aug/28/australian-politics-live-usman-khawaja-gambling-ads-anthony-albanese-sussan-ley-labor-coalition-question-time-ntwnfb?filterKeyEvents=false&page=with%3Ablock-68af03148f08430b6de76403,www.theguardian.com,Government condemns planned anti-immigration rallies; Taylor ...,"2 days ago ... There'll likely be more reaction today to the listing of Iran's Islamic Revolutionary Guard Corps as a terror group, and to the expulsion of the Iranian ...",0,,the listing of Iran,Unknown,unknown,2025-08-30T16:00:01.431442Z,Low,Mass
https://www.theguardian.com/australia-news/live/2025/aug/28/australian-politics-live-usman-khawaja-gambling-ads-anthony-albanese-sussan-ley-labor-coalition-question-time-ntwnfb?filterKeyEvents=false&page=with%3Ablock-68afd4758f08430b6de76bf1,www.theguardian.com,Government condemns planned anti-immigration rallies; Taylor ...,2 days ago ... ... expulsion · 2d ago. Good morning · 2d ago. Usman Khawaja to meet prime minister to discuss gambling ads · 2d ago. Welcome. Show key events only. Please turn on ...,0,,meet prime minister to discuss gambling ads,Unknown,unknown,2025-08-30T16:00:01.431983Z,Low,Group
https://apnews.com/article/mellizos-padres-cortes-expulsion-mlb-538940e8668d9da64d440f9645dd0a0e,apnews.com,"Cortés expulsado en caótico 4to inning del triunfo de Mellizos, 7-4 ...",11 hours ago ... MINNEAPOLIS (AP) — Los Mellizos de Minnesota aprovecharon una caótica cuarta entrada que incluyó un error de dos carreras y la expulsión del abridor cubano ...,0,,inning del triunfo de Mellizos,Unknown,unknown,2025-08-30T16:00:01.432540Z,Low,Group
https://apnews.com/article/israel-palestinians-hamas-offensive-gaza-city-ceasefire-2521a7370ab1cd32cbf28943cc8d542e,apnews.com,Why it's hard to end the war in Gaza | AP News,3 days ago ... Palestinians and many others say that would amount to forced expulsion — and it's a nonstarter for Hamas. The militant group has said it is willing to ...,0,,end the war in Gaza,Unknown,unknown,2025-08-30T16:00:01.433072Z,Low,Mass
